image_id,region,color,label,D1,D2,D3,D4,positive_votes,agreement_type
32,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
32,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
32,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
32,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
32,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
32,舌中,淡紅,舌中_淡紅,1,1,0,0,2,2:2
32,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
32,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
32,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
32,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
32,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
32,舌左邊,淡紅,舌左邊_淡紅,0,1,0,0,1,3:1
32,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
32,舌左邊,鮮紅,舌左邊_鮮紅,1,0,1,1,3,3:1
32,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
32,舌左邊,青紫,舌左邊_青紫,0,0,0,1,1,3:1
32,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
32,舌右邊,淡紅,舌右邊_淡紅,0,1,0,0,1,3:1
32,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
32,舌右邊,鮮紅,舌右邊_鮮紅,1,0,1,1,3,3:1
32,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
32,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
32,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
32,舌根,淡紅,舌根_淡紅,1,1,0,0,2,2:2
32,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
32,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
32,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
32,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
32,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
33,舌尖,淡紅,舌尖_淡紅,0,1,1,0,2,2:2
33,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
33,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
33,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
33,舌尖,青紫,舌尖_青紫,0,0,0,1,1,3:1
33,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
33,舌中,淡紅,舌中_淡紅,0,1,1,0,2,2:2
33,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
33,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
33,舌中,暗紅,舌中_暗紅,1,0,0,1,2,2:2
33,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
33,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
33,舌左邊,淡紅,舌左邊_淡紅,0,1,1,0,2,2:2
33,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
33,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
33,舌左邊,暗紅,舌左邊_暗紅,1,0,0,1,2,2:2
33,舌左邊,青紫,舌左邊_青紫,0,0,0,1,1,3:1
33,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
33,舌右邊,淡紅,舌右邊_淡紅,0,1,1,0,2,2:2
33,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
33,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
33,舌右邊,暗紅,舌右邊_暗紅,1,0,0,1,2,2:2
33,舌右邊,青紫,舌右邊_青紫,0,0,0,1,1,3:1
33,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
33,舌根,淡紅,舌根_淡紅,0,1,1,0,2,2:2
33,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
33,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
33,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
33,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
33,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
34,舌尖,淡紅,舌尖_淡紅,0,1,0,0,1,3:1
34,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
34,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
34,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
34,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
34,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
34,舌中,淡紅,舌中_淡紅,1,1,0,0,2,2:2
34,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
34,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
34,舌中,暗紅,舌中_暗紅,0,0,0,1,1,3:1
34,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
34,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
34,舌左邊,淡紅,舌左邊_淡紅,0,1,0,0,1,3:1
34,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
34,舌左邊,鮮紅,舌左邊_鮮紅,1,0,1,1,3,3:1
34,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
34,舌左邊,青紫,舌左邊_青紫,0,0,1,1,2,2:2
34,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
34,舌右邊,淡紅,舌右邊_淡紅,0,1,0,0,1,3:1
34,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
34,舌右邊,鮮紅,舌右邊_鮮紅,1,0,1,1,3,3:1
34,舌右邊,暗紅,舌右邊_暗紅,0,0,0,1,1,3:1
34,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
34,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
34,舌根,淡紅,舌根_淡紅,0,1,0,0,1,3:1
34,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
34,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
34,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
34,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
34,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
35,舌尖,淡紅,舌尖_淡紅,1,0,1,0,2,2:2
35,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
35,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
35,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
35,舌尖,青紫,舌尖_青紫,0,1,1,1,3,3:1
35,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
35,舌中,淡紅,舌中_淡紅,0,0,1,0,1,3:1
35,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
35,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
35,舌中,暗紅,舌中_暗紅,1,1,0,1,3,3:1
35,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
35,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
35,舌左邊,淡紅,舌左邊_淡紅,0,0,1,0,1,3:1
35,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
35,舌左邊,鮮紅,舌左邊_鮮紅,1,0,1,1,3,3:1
35,舌左邊,暗紅,舌左邊_暗紅,0,1,0,1,2,2:2
35,舌左邊,青紫,舌左邊_青紫,0,0,1,1,2,2:2
35,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
35,舌右邊,淡紅,舌右邊_淡紅,0,0,1,0,1,3:1
35,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
35,舌右邊,鮮紅,舌右邊_鮮紅,1,0,1,1,3,3:1
35,舌右邊,暗紅,舌右邊_暗紅,0,1,0,1,2,2:2
35,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
35,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
35,舌根,淡紅,舌根_淡紅,0,0,1,0,1,3:1
35,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
35,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
35,舌根,暗紅,舌根_暗紅,1,1,0,1,3,3:1
35,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
35,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
36,舌尖,淡紅,舌尖_淡紅,1,1,1,1,4,4:0
36,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
36,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
36,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
36,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
36,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
36,舌中,淡紅,舌中_淡紅,1,0,1,1,3,3:1
36,舌中,淡白,舌中_淡白,0,1,0,0,1,3:1
36,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
36,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
36,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
36,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
36,舌左邊,淡紅,舌左邊_淡紅,1,0,1,1,3,3:1
36,舌左邊,淡白,舌左邊_淡白,0,1,0,1,2,2:2
36,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
36,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
36,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
36,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
36,舌右邊,淡紅,舌右邊_淡紅,1,0,1,1,3,3:1
36,舌右邊,淡白,舌右邊_淡白,0,1,0,1,2,2:2
36,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
36,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
36,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
36,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
36,舌根,淡紅,舌根_淡紅,1,0,1,1,3,3:1
36,舌根,淡白,舌根_淡白,0,1,0,0,1,3:1
36,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
36,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
36,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
36,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
37,舌尖,淡紅,舌尖_淡紅,1,1,1,1,4,4:0
37,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
37,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
37,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
37,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
37,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
37,舌中,淡紅,舌中_淡紅,0,1,1,1,3,3:1
37,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
37,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
37,舌中,暗紅,舌中_暗紅,0,0,0,1,1,3:1
37,舌中,青紫,舌中_青紫,1,0,1,1,3,3:1
37,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
37,舌左邊,淡紅,舌左邊_淡紅,1,1,1,1,4,4:0
37,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
37,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
37,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
37,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
37,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
37,舌右邊,淡紅,舌右邊_淡紅,1,1,1,1,4,4:0
37,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
37,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
37,舌右邊,暗紅,舌右邊_暗紅,0,0,0,1,1,3:1
37,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
37,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
37,舌根,淡紅,舌根_淡紅,0,1,1,1,3,3:1
37,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
37,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
37,舌根,暗紅,舌根_暗紅,0,0,0,1,1,3:1
37,舌根,青紫,舌根_青紫,1,0,0,0,1,3:1
37,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
38,舌尖,淡紅,舌尖_淡紅,0,1,1,1,3,3:1
38,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
38,舌尖,鮮紅,舌尖_鮮紅,1,0,0,0,1,3:1
38,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
38,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
38,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
38,舌中,淡紅,舌中_淡紅,1,0,1,1,3,3:1
38,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
38,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
38,舌中,暗紅,舌中_暗紅,0,1,0,0,1,3:1
38,舌中,青紫,舌中_青紫,0,0,1,0,1,3:1
38,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
38,舌左邊,淡紅,舌左邊_淡紅,1,0,1,1,3,3:1
38,舌左邊,淡白,舌左邊_淡白,0,0,0,1,1,3:1
38,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
38,舌左邊,暗紅,舌左邊_暗紅,0,1,0,0,1,3:1
38,舌左邊,青紫,舌左邊_青紫,0,0,1,0,1,3:1
38,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
38,舌右邊,淡紅,舌右邊_淡紅,1,0,1,1,3,3:1
38,舌右邊,淡白,舌右邊_淡白,0,0,0,1,1,3:1
38,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
38,舌右邊,暗紅,舌右邊_暗紅,0,1,0,0,1,3:1
38,舌右邊,青紫,舌右邊_青紫,0,0,1,0,1,3:1
38,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
38,舌根,淡紅,舌根_淡紅,0,0,1,1,2,2:2
38,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
38,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
38,舌根,暗紅,舌根_暗紅,1,1,0,0,2,2:2
38,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
38,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
39,舌尖,淡紅,舌尖_淡紅,1,1,1,0,3,3:1
39,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
39,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
39,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
39,舌尖,青紫,舌尖_青紫,0,0,0,1,1,3:1
39,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
39,舌中,淡紅,舌中_淡紅,0,1,1,0,2,2:2
39,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
39,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
39,舌中,暗紅,舌中_暗紅,1,0,0,1,2,2:2
39,舌中,青紫,舌中_青紫,0,0,0,1,1,3:1
39,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
39,舌左邊,淡紅,舌左邊_淡紅,1,1,1,0,3,3:1
39,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
39,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
39,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
39,舌左邊,青紫,舌左邊_青紫,0,1,0,0,1,3:1
39,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
39,舌右邊,淡紅,舌右邊_淡紅,0,1,1,0,2,2:2
39,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
39,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
39,舌右邊,暗紅,舌右邊_暗紅,1,0,0,1,2,2:2
39,舌右邊,青紫,舌右邊_青紫,0,1,0,1,2,2:2
39,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
39,舌根,淡紅,舌根_淡紅,0,1,1,0,2,2:2
39,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
39,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
39,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
39,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
39,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
4,舌尖,淡紅,舌尖_淡紅,1,0,0,0,1,3:1
4,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
4,舌尖,鮮紅,舌尖_鮮紅,0,0,0,1,1,3:1
4,舌尖,暗紅,舌尖_暗紅,0,1,1,0,2,2:2
4,舌尖,青紫,舌尖_青紫,0,0,0,1,1,3:1
4,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
4,舌中,淡紅,舌中_淡紅,1,0,0,0,1,3:1
4,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
4,舌中,鮮紅,舌中_鮮紅,0,0,0,1,1,3:1
4,舌中,暗紅,舌中_暗紅,0,1,1,0,2,2:2
4,舌中,青紫,舌中_青紫,0,0,0,1,1,3:1
4,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
4,舌左邊,淡紅,舌左邊_淡紅,0,0,0,0,0,4:0
4,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
4,舌左邊,鮮紅,舌左邊_鮮紅,1,0,0,1,2,2:2
4,舌左邊,暗紅,舌左邊_暗紅,0,1,1,0,2,2:2
4,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
4,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
4,舌右邊,淡紅,舌右邊_淡紅,0,0,0,0,0,4:0
4,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
4,舌右邊,鮮紅,舌右邊_鮮紅,1,0,0,1,2,2:2
4,舌右邊,暗紅,舌右邊_暗紅,0,1,1,0,2,2:2
4,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
4,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
4,舌根,淡紅,舌根_淡紅,0,0,0,0,0,4:0
4,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
4,舌根,鮮紅,舌根_鮮紅,1,0,0,1,2,2:2
4,舌根,暗紅,舌根_暗紅,0,1,1,0,2,2:2
4,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
4,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
40,舌尖,淡紅,舌尖_淡紅,0,0,1,0,1,3:1
40,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
40,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
40,舌尖,暗紅,舌尖_暗紅,1,0,0,1,2,2:2
40,舌尖,青紫,舌尖_青紫,0,1,1,1,3,3:1
40,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
40,舌中,淡紅,舌中_淡紅,0,0,1,0,1,3:1
40,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
40,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
40,舌中,暗紅,舌中_暗紅,1,0,0,1,2,2:2
40,舌中,青紫,舌中_青紫,0,1,0,0,1,3:1
40,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
40,舌左邊,淡紅,舌左邊_淡紅,0,0,1,0,1,3:1
40,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
40,舌左邊,鮮紅,舌左邊_鮮紅,1,0,1,1,3,3:1
40,舌左邊,暗紅,舌左邊_暗紅,0,1,0,1,2,2:2
40,舌左邊,青紫,舌左邊_青紫,0,0,0,1,1,3:1
40,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
40,舌右邊,淡紅,舌右邊_淡紅,0,0,1,0,1,3:1
40,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
40,舌右邊,鮮紅,舌右邊_鮮紅,1,0,1,1,3,3:1
40,舌右邊,暗紅,舌右邊_暗紅,0,1,0,1,2,2:2
40,舌右邊,青紫,舌右邊_青紫,0,0,0,1,1,3:1
40,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
40,舌根,淡紅,舌根_淡紅,0,0,1,0,1,3:1
40,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
40,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
40,舌根,暗紅,舌根_暗紅,1,1,0,1,3,3:1
40,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
40,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
41,舌尖,淡紅,舌尖_淡紅,0,0,1,1,2,2:2
41,舌尖,淡白,舌尖_淡白,0,1,0,0,1,3:1
41,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
41,舌尖,暗紅,舌尖_暗紅,1,0,1,1,3,3:1
41,舌尖,青紫,舌尖_青紫,0,0,1,0,1,3:1
41,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
41,舌中,淡紅,舌中_淡紅,0,0,1,1,2,2:2
41,舌中,淡白,舌中_淡白,0,1,0,0,1,3:1
41,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
41,舌中,暗紅,舌中_暗紅,1,0,1,1,3,3:1
41,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
41,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
41,舌左邊,淡紅,舌左邊_淡紅,0,1,1,1,3,3:1
41,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
41,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
41,舌左邊,暗紅,舌左邊_暗紅,1,0,1,1,3,3:1
41,舌左邊,青紫,舌左邊_青紫,0,0,1,1,2,2:2
41,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
41,舌右邊,淡紅,舌右邊_淡紅,0,1,1,1,3,3:1
41,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
41,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
41,舌右邊,暗紅,舌右邊_暗紅,1,0,1,1,3,3:1
41,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
41,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
41,舌根,淡紅,舌根_淡紅,1,0,1,1,3,3:1
41,舌根,淡白,舌根_淡白,0,1,0,0,1,3:1
41,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
41,舌根,暗紅,舌根_暗紅,0,0,1,1,2,2:2
41,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
41,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
42,舌尖,淡紅,舌尖_淡紅,0,0,1,0,1,3:1
42,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
42,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
42,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
42,舌尖,青紫,舌尖_青紫,0,1,0,0,1,3:1
42,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
42,舌中,淡紅,舌中_淡紅,0,1,1,0,2,2:2
42,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
42,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
42,舌中,暗紅,舌中_暗紅,1,0,0,1,2,2:2
42,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
42,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
42,舌左邊,淡紅,舌左邊_淡紅,0,0,1,0,1,3:1
42,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
42,舌左邊,鮮紅,舌左邊_鮮紅,0,1,1,1,3,3:1
42,舌左邊,暗紅,舌左邊_暗紅,1,0,0,1,2,2:2
42,舌左邊,青紫,舌左邊_青紫,0,0,1,1,2,2:2
42,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
42,舌右邊,淡紅,舌右邊_淡紅,0,0,1,0,1,3:1
42,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
42,舌右邊,鮮紅,舌右邊_鮮紅,0,1,1,1,3,3:1
42,舌右邊,暗紅,舌右邊_暗紅,1,0,0,1,2,2:2
42,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
42,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
42,舌根,淡紅,舌根_淡紅,0,1,1,0,2,2:2
42,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
42,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
42,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
42,舌根,青紫,舌根_青紫,0,0,1,0,1,3:1
42,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
43,舌尖,淡紅,舌尖_淡紅,0,1,0,0,1,3:1
43,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
43,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
43,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
43,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
43,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
43,舌中,淡紅,舌中_淡紅,1,1,0,0,2,2:2
43,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
43,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
43,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
43,舌中,青紫,舌中_青紫,0,0,1,0,1,3:1
43,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
43,舌左邊,淡紅,舌左邊_淡紅,0,1,0,0,1,3:1
43,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
43,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
43,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
43,舌左邊,青紫,舌左邊_青紫,1,0,0,1,2,2:2
43,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
43,舌右邊,淡紅,舌右邊_淡紅,0,1,0,0,1,3:1
43,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
43,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
43,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
43,舌右邊,青紫,舌右邊_青紫,1,0,1,1,3,3:1
43,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
43,舌根,淡紅,舌根_淡紅,0,1,0,0,1,3:1
43,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
43,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
43,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
43,舌根,青紫,舌根_青紫,1,0,0,0,1,3:1
43,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
44,舌尖,淡紅,舌尖_淡紅,1,1,0,0,2,2:2
44,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
